date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:57	2803/2803	---MCZ	200	added ('OK')	text/xml	date:Mon,%2025%20Nov%202024%2014:54:56%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fservicos%2Fsuite-101-do-55-inn-hotel-joinville%2F&format=xml	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embed8b1c	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:57	26404/26404	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:54:34%20GMT	https://55hotel.com.br/medias/elementor/thumbs/hotel-em-joinville-sc-suite-101-smart-55-2-qpr1iohaqwyb92xrmirqo9hgo0psi2jmeyhjl4b77c.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/hotel-em-joinville-sc-suite-101-smart-55-2-qpr1iohaqwyb92xrmirqo9hgo0psi2jmeyhjl4b77c.jpg	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:58	165207/165207	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:38:31%20GMT	https://55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-2-1.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-2-1.jpg	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:58	171166/171166	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:38:37%20GMT	https://55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-3.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-3.jpg	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:58	181724/181724	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:38:48%20GMT	https://55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-5.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-5.jpg	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:58	176144/176144	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:38:42%20GMT	https://55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-4-1.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-4-1.jpg	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:58	223584/223584	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:38:53%20GMT	https://55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-6.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-6.jpg	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:58	144274/144274	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:38:59%20GMT	https://55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-7.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-7.jpg	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:59	149271/149271	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:39:05%20GMT	https://55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-8.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-8.jpg	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:59	157673/157673	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:39:10%20GMT	https://55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-9.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-9.jpg	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:59	151746/151746	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:39:16%20GMT	https://55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-10.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-10.jpg	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:54:59	124722/124722	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2015:39:21%20GMT	https://55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-1.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-em-joinville-sc-suite-101-smart-55-1.jpg	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:55:00	11226/11226	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2022:19:47%20GMT	https://55hotel.com.br/medias/suite-101-om-ar-condicionado-flat-55-inn-hotel-planta.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/suite-101-om-ar-condicionado-flat-55-inn-hotel-planta.png	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:55:00	17328/17328	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jan%202024%2016:20:07%20GMT	https://55hotel.com.br/medias/Lista-de-Comandos-Alexa-Hotel-Smart-em-SC-55-Inn-Smart-Hotel-Joinville-1.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/Lista-de-Comandos-Alexa-Hotel-Smart-em-SC-55-Inn-Smart-Hotel-Joinville-1.png	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:55:00	4454/4454	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-8725.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-8725.css	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:55:00	5629/5629	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-8751.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-8751.css	(from https://55hotel.com.br/servicos/suite-101-do-55-inn-hotel-joinville/)
11:55:01	99065/99065	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:05:44%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.06-4-768x1024.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.06-4-768x1024.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:01	365343/365343	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:06:24%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.05-1.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.05-1.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:02	981/981	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:55:01%20GMT	https://55hotel.com.br/wp-json/wp/v2/serv/15471	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/wp/v2/serv/15471.json	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:03	2592/2592	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:55:02%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fservicos%2Fsuite-102-quarto-quadruplo%2F	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embed2b66.json	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:03	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Nov%202024%2014:55:02%20GMT	https://55hotel.com.br/?p=15471	C:/My%20Web%20Sites/55hotel/55hotel.com.br/indexe148.html	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:04	2719/2719	---MCZ	200	added ('OK')	text/xml	date:Mon,%2025%20Nov%202024%2014:55:03%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fservicos%2Fsuite-102-quarto-quadruplo%2F&format=xml	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embed5397	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:04	31498/31498	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Jun%202024%2019:00:22%20GMT	https://55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.04.05-1-qpr2qhqhawxgerapsgjpw7gxgkrpa6h7rt6avfcl6g.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.04.05-1-qpr2qhqhawxgerapsgjpw7gxgkrpa6h7rt6avfcl6g.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:04	11907/11907	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2022:29:59%20GMT	https://55hotel.com.br/medias/suite-102-quarto-duplo-com-ar-condicionado-flat-55-inn-hotel-planta.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/suite-102-quarto-duplo-com-ar-condicionado-flat-55-inn-hotel-planta.png	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:05	448424/448424	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:05:19%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.07-3.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.07-3.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:05	364164/364164	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:05:25%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.07-2.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.07-2.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:05	367206/367206	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:05:37%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.07.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.07.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:06	368289/368289	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:05:31%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.07-1.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.07-1.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:06	364177/364177	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:06:30%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.05.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.05.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:07	411795/411795	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:06:18%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.05-2.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.05-2.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:07	385608/385608	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:06:12%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.05-3.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.05-3.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:07	407301/407301	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:06:00%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.06-1.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.06-1.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:07	359329/359329	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:06:06%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.06.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.06.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:07	297515/297515	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:05:55%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.06-2.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.06-2.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:07	363658/363658	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:05:49%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.06-3.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.06-3.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:08	400036/400036	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:05:42%20GMT	https://55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.06-4.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-Image-2024-06-11-at-15.04.06-4.jpg	(from https://55hotel.com.br/servicos/suite-102-quarto-quadruplo/)
11:55:08	447406/447406	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2022:34:23%20GMT	https://55hotel.com.br/medias/suite-103-om-ar-condicionado-flat-55-inn-hotel-sc.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/suite-103-om-ar-condicionado-flat-55-inn-hotel-sc.png	(from https://55hotel.com.br/servicos/quarto-casal/)
11:55:09	959/959	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:55:08%20GMT	https://55hotel.com.br/wp-json/wp/v2/serv/15469	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/wp/v2/serv/15469.json	(from https://55hotel.com.br/servicos/quarto-casal/)
11:55:10	2591/2591	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:55:09%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fservicos%2Fquarto-casal%2F	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embedc294.json	(from https://55hotel.com.br/servicos/quarto-casal/)
11:55:10	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Nov%202024%2014:55:09%20GMT	https://55hotel.com.br/?p=15469	C:/My%20Web%20Sites/55hotel/55hotel.com.br/indexdf0d.html	(from https://55hotel.com.br/servicos/quarto-casal/)
11:55:10	2718/2718	---MCZ	200	added ('OK')	text/xml	date:Mon,%2025%20Nov%202024%2014:55:10%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fservicos%2Fquarto-casal%2F&format=xml	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embedeffe	(from https://55hotel.com.br/servicos/quarto-casal/)
11:55:11	141420/141420	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Oct%202023%2022:59:41%20GMT	https://55hotel.com.br/medias/elementor/thumbs/suite-103-om-ar-condicionado-flat-55-inn-hotel-sc-qd58aju4pzgdubafw7qixvjtamju2o01nlfv9zjjnc.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/suite-103-om-ar-condicionado-flat-55-inn-hotel-sc-qd58aju4pzgdubafw7qixvjtamju2o01nlfv9zjjnc.png	(from https://55hotel.com.br/servicos/quarto-casal/)
11:55:11	3192/3192	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2022:34:21%20GMT	https://55hotel.com.br/medias/suite-103-om-ar-condicionado-flat-55-inn-hotel-joinville.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/suite-103-om-ar-condicionado-flat-55-inn-hotel-joinville.png	(from https://55hotel.com.br/servicos/quarto-casal/)
11:55:11	192541/192541	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2022:34:19%20GMT	https://55hotel.com.br/medias/suite-103-om-ar-condicionado-flat-55-inn-hotel.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/suite-103-om-ar-condicionado-flat-55-inn-hotel.png	(from https://55hotel.com.br/servicos/quarto-casal/)
11:55:12	200794/200794	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:15:52%20GMT	https://55hotel.com.br/medias/hotel-55-smart-suite-104-8.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-55-smart-suite-104-8.jpg	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:12	184567/184567	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:15:35%20GMT	https://55hotel.com.br/medias/hotel-55-smart-suite-104-5.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-55-smart-suite-104-5.jpg	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:12	1010/1010	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:55:12%20GMT	https://55hotel.com.br/wp-json/wp/v2/serv/15467	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/wp/v2/serv/15467.json	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:13	2626/2626	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:55:12%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fservicos%2Fquarto-casal-104-bom-custo-beneficio%2F	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embed9482.json	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:14	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Nov%202024%2014:55:13%20GMT	https://55hotel.com.br/?p=15467	C:/My%20Web%20Sites/55hotel/55hotel.com.br/indexfd2e.html	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:14	2753/2753	---MCZ	200	added ('OK')	text/xml	date:Mon,%2025%20Nov%202024%2014:55:13%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fservicos%2Fquarto-casal-104-bom-custo-beneficio%2F&format=xml	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embede307	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:14	28650/28650	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202024%2000:34:47%20GMT	https://55hotel.com.br/medias/elementor/thumbs/hotel-55-smart-suite-104-5-qpr34vnjwmmg3wees6f5k2rwrvuy3elbf0muaw0ny0.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/hotel-55-smart-suite-104-5-qpr34vnjwmmg3wees6f5k2rwrvuy3elbf0muaw0ny0.jpg	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:14	6022/6022	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2022:40:39%20GMT	https://55hotel.com.br/medias/suite-104-com-ar-condicionado-flat-55-inn-hotel-planta.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/suite-104-com-ar-condicionado-flat-55-inn-hotel-planta.png	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:15	211271/211271	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:15:58%20GMT	https://55hotel.com.br/medias/hotel-55-smart-suite-104-1.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-55-smart-suite-104-1.jpg	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:15	213033/213033	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:15:41%20GMT	https://55hotel.com.br/medias/hotel-55-smart-suite-104-6.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-55-smart-suite-104-6.jpg	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:15	213702/213702	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:15:47%20GMT	https://55hotel.com.br/medias/hotel-55-smart-suite-104-7.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-55-smart-suite-104-7.jpg	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:15	212967/212967	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:15:24%20GMT	https://55hotel.com.br/medias/hotel-55-smart-suite-104-3.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-55-smart-suite-104-3.jpg	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:16	182825/182825	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:15:30%20GMT	https://55hotel.com.br/medias/hotel-55-smart-suite-104-4.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-55-smart-suite-104-4.jpg	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:16	204184/204184	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:15:19%20GMT	https://55hotel.com.br/medias/hotel-55-smart-suite-104-2.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-55-smart-suite-104-2.jpg	(from https://55hotel.com.br/servicos/quarto-casal-104-bom-custo-beneficio/)
11:55:16	67904/67904	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:16:16%20GMT	https://55hotel.com.br/medias/hotel-55-smart-suite-105-3-768x1024.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-55-smart-suite-105-3-768x1024.jpg	(from https://55hotel.com.br/servicos/quarto-casal-de-16m2-completo/)
11:55:16	237323/237323	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:16:26%20GMT	https://55hotel.com.br/medias/hotel-55-smart-suite-105-5.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-55-smart-suite-105-5.jpg	(from https://55hotel.com.br/servicos/quarto-casal-de-16m2-completo/)
11:55:17	979/979	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:55:16%20GMT	https://55hotel.com.br/wp-json/wp/v2/serv/15465	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/wp/v2/serv/15465.json	(from https://55hotel.com.br/servicos/quarto-casal-de-16m2-completo/)
11:55:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2025%20Nov%202024%2014:55:17%20GMT	https://55hotel.com.br/?p=15465	C:/My%20Web%20Sites/55hotel/55hotel.com.br/index8e5c.html	(from https://55hotel.com.br/servicos/quarto-casal-de-16m2-completo/)
11:55:19	2561/2561	---MCZ	200	added ('OK')	application/json	date:Mon,%2025%20Nov%202024%2014:55:17%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fservicos%2Fquarto-casal-de-16m2-completo%2F	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embed9138.json	(from https://55hotel.com.br/servicos/quarto-casal-de-16m2-completo/)
11:55:20	2688/2688	---MCZ	200	added ('OK')	text/xml	date:Mon,%2025%20Nov%202024%2014:55:19%20GMT	https://55hotel.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2F55hotel.com.br%2Fservicos%2Fquarto-casal-de-16m2-completo%2F&format=xml	C:/My%20Web%20Sites/55hotel/55hotel.com.br/wp-json/oembed/1.0/embedfb65	(from https://55hotel.com.br/servicos/quarto-casal-de-16m2-completo/)
11:55:20	19500/19500	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jun%202024%2019:33:12%20GMT	https://55hotel.com.br/medias/elementor/thumbs/hotel-55-smart-suite-105-5-qpr367lbl6g2k0gs0954l8of2janzyvmllwls01l4o.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/hotel-55-smart-suite-105-5-qpr367lbl6g2k0gs0954l8of2janzyvmllwls01l4o.jpg	(from https://55hotel.com.br/servicos/quarto-casal-de-16m2-completo/)
11:55:20	9232/9232	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2022:43:59%20GMT	https://55hotel.com.br/medias/suite-105-com-ar-condicionado-flat-55-inn-hotel-planta.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/suite-105-com-ar-condicionado-flat-55-inn-hotel-planta.png	(from https://55hotel.com.br/servicos/quarto-casal-de-16m2-completo/)
11:55:21	242952/242952	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:16:20%20GMT	https://55hotel.com.br/medias/hotel-55-smart-suite-105-4.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-55-smart-suite-105-4.jpg	(from https://55hotel.com.br/servicos/quarto-casal-de-16m2-completo/)
11:55:21	243304/243304	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2016:16:15%20GMT	https://55hotel.com.br/medias/hotel-55-smart-suite-105-3.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-55-smart-suite-105-3.jpg	(from https://55hotel.com.br/servicos/quarto-casal-de-16m2-completo/)
